beishi5,"8.0,40.0,80.0,0.5,"
2,0,0.1373793103448276
0,1,-0.023448275862068966
0,0,-0.010551724137931035
1,0,-0.02517241379310345
3,1,-0.0713103448275862
2,1,0.10579310344827586
1,1,-0.002482758620689655
3,0,-0.0356551724137931
